"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
368621,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CARPINA,PE,BRA,CENTRO,LIMOEIRO,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
337569,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CARPINA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L3,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
367219,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CRATO,CE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367022,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,2005,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
360532,2023,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,GUADALUPE,PI,BRA,CORDEIRO,RECIFE,PE,F,1979,N,A0,,,N
370529,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,INAJÁ,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1966,S,L4,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
367435,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JABOATÃO DOS GUARARAPES,PE,BRA,JARDIM JORDAO,JABOATÃO DOS GUARARAPES,PE,F,2005,N,A0,,ENSINO SUPERIOR,N
374378,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JABOATÃO DOS GUARARAPES,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2004,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
366549,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JABOATÃO DOS GUARARAPES,PE,BRA,JIQUIA,RECIFE,PE,M,2005,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
369394,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JOÃO ALFREDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
368875,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JOÃO PESSOA,PB,BRA,CENTRO,CONDADO,PE,F,2005,S,L15,ENSINO MEDIO,ENSINO SUPERIOR,S
343051,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JUAZEIRO DO NORTE,CE,BRA,TIRADENTES,JUAZEIRO DO NORTE,CE,M,1998,S,L3,,,N
368870,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L3,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
367035,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NAZARÉ DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L7,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
368647,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NAZARÉ DA MATA,PE,BRA,CENTRO,VICÊNCIA,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371542,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,OLINDA,PE,BRA,MARANGUAPE II,PAULISTA,PE,F,2004,S,L7,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
367552,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,OLINDA,PE,BRA,DERBY,RECIFE,PE,M,2006,N,A0,,ENSINO SUPERIOR,N
366883,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,OROBÓ,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
368807,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,PALMARES,PE,BRA,CENTRO,ESCADA,PE,F,2003,S,L1,,ENSINO MEDIO,N
370265,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L7,ENSINO MEDIO,ENSINO SUPERIOR,N
369853,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L7,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
367442,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CAETES I,ABREU E LIMA,PE,F,2004,S,L9,ENSINO SUPERIOR,ENSINO SUPERIOR,S
367650,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE,F,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
366865,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,2003,N,A0,,ENSINO SUPERIOR,N
368765,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,2003,S,L7,ENSINO SUPERIOR,ENSINO MEDIO,N
366960,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,2005,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
365912,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CAJA,CARPINA,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348067,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371482,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369520,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CENTRO,LIMOEIRO,PE,F,2005,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
367155,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CENTRO,MORENO,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
306043,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,F,1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
346709,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,PEIXINHOS,OLINDA,PE,F,2002,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
370587,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
371457,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,2004,S,L9,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,S
367797,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,2005,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
372116,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,1996,N,A0,,,N
273772,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,1996,N,A0,,,N
369930,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,F,1997,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
350259,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L7,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
338081,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336939,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2002,N,A0,,SUPERIOR INCOMPLETO,N
372117,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2002,N,A0,,SUPERIOR INCOMPLETO,N
357135,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366311,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367455,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
370159,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,F,2003,S,L1,,ENSINO FUNDAMENTAL INCOMPLETO,N
369695,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2003,S,L5,,ENSINO SUPERIOR,N
366733,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368154,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
370678,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366258,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
370046,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366132,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2005,S,L13,ENSINO SUPERIOR,ENSINO SUPERIOR,S
369056,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,2005,S,L7,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
367603,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,2005,S,L3,,ENSINO MEDIO,N
366584,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369965,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,2005,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
370308,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,2005,S,L5,,ENSINO SUPERIOR,N
368109,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,F,2005,S,L3,ENSINO MEDIO,ENSINO MEDIO,N
366935,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,2006,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
368756,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,1985,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
331846,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,1998,S,L7,APERFEICOAMENTO,APERFEICOAMENTO,N
327398,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,2000,S,L5,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
366851,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347294,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2003,N,A0,,ENSINO SUPERIOR,N
367738,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369656,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2005,N,A0,,ENSINO SUPERIOR,N
370002,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368435,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2005,S,L3,,ENSINO SUPERIOR,N
368476,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MORRO DA CONCEICAO,RECIFE,PE,M,2005,S,L3,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
367527,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,2005,S,L7,,ENSINO FUNDAMENTAL INCOMPLETO,N
367702,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,RIBEIRÃO,PE,BRA,CENTRO,RIBEIRÃO,PE,M,1997,N,A0,,ENSINO SUPERIOR,N
370087,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,SANTOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2005,N,A0,,ENSINO SUPERIOR,N
366682,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369090,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,TERESINA,PI,BRA,ININGA,TERESINA,PI,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354338,2023,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,VALINHOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
370933,2023,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,VITÓRIA DE SANTO ANTÃO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2004,S,L3,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
367092,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,BARBALHA,CE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
333954,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,BARREIROS,PE,BRA,VARZEA,RECIFE,PE,F,2000,S,L7,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
367943,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,M,2003,S,L7,ENSINO MEDIO,ENSINO MEDIO,N
372332,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,CARPINA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367903,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
367079,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,CARUARU,PE,BRA,CENTRO,SANHARÓ,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
369259,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,CRUZ DAS ALMAS,BA,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L3,ENSINO MEDIO,ENSINO MEDIO,N
366911,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,FLORES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
365874,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,FORTALEZA,CE,BRA,BOA VIAGEM,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366288,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,ITAPISSUMA,PE,BRA,ALTO JOSE BONIFACIO,RECIFE,PE,M,2004,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368222,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,JABOATÃO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,,ENSINO MEDIO,N
367660,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,MORENO,PE,BRA,CENTRO,MORENO,PE,F,2004,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
366036,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,NOVA OLÍMPIA,MT,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368397,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,OLINDA,PE,BRA,SALGADINHO,OLINDA,PE,M,2005,S,L3,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
367643,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,OLINDA,PE,BRA,BOA VIAGEM,RECIFE,PE,F,1994,N,A0,,ENSINO SUPERIOR,N
368938,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
372320,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,PAULISTA,PE,BRA,ESTANCIA,RECIFE,PE,F,2004,S,L7,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
366249,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
366025,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CAJA,CARPINA,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368554,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,SOCORRO,JABOATÃO DOS GUARARAPES,PE,F,2005,S,L1,,SUPERIOR INCOMPLETO,N
348467,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
367675,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371450,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,AGUAZINHA,OLINDA,PE,F,2001,S,L3,,ENSINO MEDIO,N
328603,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
369645,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,2003,N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
366774,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
349912,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
374570,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
367334,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
368961,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368216,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
370735,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2004,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
374567,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
370364,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
370968,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
368094,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369418,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,2004,S,L7,ENSINO MEDIO,ENSINO SUPERIOR,N
369551,2023,2,SISU,REITOR JOAQUIM AMAZONAS,80,PUBLICIDADE E PROPAGANDA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
